9	0.144303	1.000570
4	-0.131376	1.005834
5	0.140998	1.022332
6	-0.251072	1.027353
7	0.268579	1.032658
8	-0.135596	1.037970
9	0.139961	1.043271
4	-0.144405	1.048268
5	0.136681	1.064719
6	-0.278075	1.070024
7	0.260668	1.075283
8	-0.146802	1.080268
9	0.134444	1.085544
4	-0.156753	1.090833
5	0.131657	1.107281
6	-0.298903	1.112565
7	0.250497	1.117845
8	-0.159652	1.122834
9	0.128365	1.128094
4	-0.167091	1.133370
5	0.125170	1.149826
6	-0.317524	1.155090
7	0.237348	1.160386
8	-0.169807	1.165683
9	0.122385	1.170683
4	-0.177009	1.175960
5	0.117378	1.192411
6	-0.335779	1.197715
7	0.222426	1.202988
8	-0.179706	1.208284
9	0.114934	1.213301
4	-0.188787	1.218618
5	0.110261	1.235172
6	-0.358207	1.240181
7	0.208261	1.245493
8	-0.189230	1.250814
9	0.106421	1.255810
4	-0.198779	1.261115
5	0.102949	1.277549
6	-0.376000	1.282842
7	0.193749	1.288127
8	-0.200167	1.293398
9	0.098207	1.298370
4	-0.207458	1.303655
5	0.093794	1.320222
6	-0.391483	1.325242
7	0.174489	1.330582
8	-0.208666	1.335951
9	0.089848	1.341012
4	-0.215070	1.346337
5	0.083351	1.362863
6	-0.406430	1.367895
7	0.156343	1.373228
8	-0.216494	1.378561
9	0.079184	1.383569
4	-0.224836	1.388882
5	0.074179	1.405421
6	-0.424657	1.410409
7	0.138972	1.415702
8	-0.223751	1.421046
9	0.069127	1.426043
4	-0.232492	1.431368
5	0.064549	1.447930
6	-0.438213	1.452926
7	0.119431	1.458243
8	-0.232532	1.463575
9	0.058849	1.468612
4	-0.238681	1.473956
5	0.053406	1.490515
6	-0.449278	1.495519
7	0.096397	1.500835
8	-0.238464	1.506172
9	0.048730	1.511189
4	-0.244579	1.516513
5	0.041585	1.533060
6	-0.460312	1.538096
7	0.074635	1.543437
8	-0.244520	1.548733
9	0.036099	1.554038
4	-0.252070	1.559038
5	0.030816	1.575568
6	-0.473573	1.580885
7	0.054176	1.585917
8	-0.249698	1.591262
9	0.024993	1.596551
4	-0.256734	1.601879
5	0.019953	1.618406
6	-0.481813	1.623434
7	0.033405	1.628747
8	-0.255380	1.633795
9	0.013328	1.639128
4	-0.260999	1.644468
5	0.007041	1.660983
6	-0.489478	1.666004
7	0.006878	1.671308
8	-0.258904	1.676628
9	0.002291	1.681669
4	-0.264552	1.687001
5	-0.005581	1.703332
6	-0.497007	1.708636
7	-0.015085	1.713933
8	-0.262961	1.719245
9	-0.012052	1.724250
4	-0.269017	1.729551
5	-0.017259	1.746094
6	-0.504520	1.751114
7	-0.036557	1.756410
8	-0.265870	1.761703
9	-0.023708	1.767008
4	-0.271335	1.772000
5	-0.028825	1.788603
6	-0.508492	1.793935
7	-0.060613	1.798943
8	-0.268564	1.804252
9	-0.036044	1.809580
4	-0.273259	1.814568
5	-0.042832	1.831115
6	-0.511327	1.836443
7	-0.088072	1.841805
8	-0.270019	1.846833
9	-0.047839	1.852141
4	-0.274546	1.857462
5	-0.055680	1.874008
6	-0.515506	1.879009
7	-0.112000	1.884322
8	-0.271738	1.889634
9	-0.062697	1.894635
4	-0.276258	1.899951
5	-0.067561	1.916429
6	-0.516486	1.921755
7	-0.133612	1.926767
8	-0.272162	1.932067
9	-0.074351	1.937368
4	-0.276260	1.942364
5	-0.079870	1.959147
6	-0.516253	1.964468
7	-0.159109	1.969460
8	-0.272152	1.974752
9	-0.086615	1.980057
4	-0.275743	1.985088
5	-0.094006	2.001716
6	-0.515037	2.006724
7	-0.186429	2.012005
8	-0.271368	2.017269
9	-0.098946	2.022538
4	-0.275185	2.027814
5	-0.106709	2.044241
6	-0.514817	2.049522
7	-0.209320	2.054814
8	-0.270879	2.060078
9	-0.113494	2.065075
4	-0.273576	2.070355
5	-0.118527	2.086850
6	-0.510781	2.092118
7	-0.230832	2.097108
8	-0.268920	2.102384
9	-0.125356	2.107676
4	-0.271719	2.112933
5	-0.130532	2.129359
6	-0.507221	2.134668
7	-0.255549	2.139688
8	-0.266614	2.144977
9	-0.137451	2.150242
4	-0.269127	2.155514
5	-0.144773	2.171965
6	-0.501294	2.177217
7	-0.282798	2.182526
8	-0.263867	2.187790
9	-0.149426	2.192755
4	-0.266473	2.198032
5	-0.156872	2.214426
6	-0.496605	2.219727
7	-0.305076	2.224988
8	-0.261171	2.230273
9	-0.163457	2.235540
4	-0.262318	2.240848
5	-0.167832	2.257284
6	-0.488780	2.262552
7	-0.326285	2.267532
8	-0.256555	2.272825
9	-0.175135	2.278122
4	-0.258255	2.283426
5	-0.179837	2.299929
6	-0.480881	2.304957
7	-0.350597	2.310257
8	-0.252428	2.315582
9	-0.186181	2.320566
4	-0.253625	2.325903
5	-0.193656	2.342458
6	-0.471656	2.347442
7	-0.375192	2.352751
8	-0.247822	2.358016
9	-0.198269	2.363292
4	-0.248861	2.368572
5	-0.204630	2.384947
6	-0.461998	2.390244
7	-0.396702	2.395525
8	-0.243006	2.400509
9	-0.211334	2.405781
4	-0.242925	2.411090
5	-0.214999	2.427481
6	-0.451827	2.432777
7	-0.415592	2.438038
8	-0.236487	2.443022
9	-0.222168	2.448311
4	-0.237064	2.453600
5	-0.226770	2.470058
6	-0.440920	2.475363
7	-0.439661	2.480660
8	-0.230382	2.485963
9	-0.232449	2.490952
4	-0.230539	2.496257
5	-0.239070	2.512691
6	-0.428503	2.517972
7	-0.461152	2.523261
8	-0.224516	2.528558
9	-0.244224	2.533534
4	-0.223627	2.538798
5	-0.249143	2.555550
6	-0.413611	2.560521
7	-0.479746	2.565798
8	-0.217526	2.571095
9	-0.255060	2.576367
4	-0.216060	2.581635
5	-0.258536	2.598075
6	-0.400825	2.603359
7	-0.499046	2.608635
8	-0.209091	2.613640
9	-0.265243	2.618908
4	-0.208643	2.624201
5	-0.269194	2.640595
6	-0.386813	2.645880
7	-0.520129	2.651165
8	-0.201454	2.656125
9	-0.274038	2.661418
4	-0.200348	2.666714
5	-0.280035	2.683213
6	-0.372210	2.688206
7	-0.539360	2.693522
8	-0.194199	2.698835
9	-0.285041	2.703875
4	-0.191588	2.709167
5	-0.288985	2.725714
6	-0.355003	2.730719
7	-0.555737	2.736035
8	-0.185800	2.741352
9	-0.294256	2.746364
4	-0.182602	2.751669
5	-0.296905	2.768152
6	-0.337811	2.773429
7	-0.572066	2.778383
8	-0.175166	2.783665
9	-0.302949	2.788962
4	-0.173774	2.794238
5	-0.306540	2.810753
6	-0.321760	2.815717
7	-0.591402	2.820989
8	-0.166369	2.826266
9	-0.310984	2.831554
4	-0.164793	2.836819
5	-0.315700	2.853253
6	-0.304284	2.858555
7	-0.607748	2.863831
8	-0.157917	2.868810
9	-0.320613	2.874084
4	-0.154271	2.879336
5	-0.323217	2.895759
6	-0.284441	2.901015
7	-0.621789	2.906296
8	-0.148335	2.911580
9	-0.327833	2.916849
4	-0.143979	2.922137
5	-0.330169	2.938628
6	-0.265739	2.943628
7	-0.635970	2.948916
8	-0.136626	2.954226
9	-0.335569	2.959522
4	-0.134404	2.964794
5	-0.338614	2.981233
6	-0.247073	2.986482
7	-0.651989	2.991506
8	-0.126328	2.996806
9	-0.342021	3.002099
4	-0.123992	3.007372
5	-0.345702	3.023758
6	-0.227625	3.029036
7	-0.663912	3.034339
8	-0.116930	3.039640
9	-0.350103	3.044624
4	-0.111954	3.049885
5	-0.351803	3.066351
6	-0.204928	3.071628
7	-0.675266	3.076888
8	-0.105417	3.082189
9	-0.355895	3.087474
4	-0.101275	3.092442
5	-0.357683	3.109141
6	-0.185146	3.114149
7	-0.687363	3.119453
8	-0.093210	3.124790
9	-0.362005	3.129806
4	-0.090256	3.135119
5	-0.364354	3.151517
6	-0.164120	3.156857
7	-0.699389	3.162199
8	-0.082614	3.167239
9	-0.367029	3.172591
4	-0.079141	3.177615
5	-0.369444	3.194242
6	-0.142746	3.199263
7	-0.709679	3.204599
8	-0.072179	3.209947
9	-0.373254	3.215008
4	-0.066366	3.220336
5	-0.373993	3.236655
6	-0.118713	3.242040
7	-0.717158	3.247400
8	-0.059493	3.252440
9	-0.377262	3.257781
4	-0.054631	3.262806
5	-0.378571	3.279156
6	-0.098145	3.284501
7	-0.726946	3.289854
8	-0.046859	3.294930
9	-0.381935	3.300310
4	-0.043261	3.305322
5	-0.383360	3.321945
6	-0.076106	3.326965
7	-0.734663	3.332306
8	-0.035636	3.337357
9	-0.385709	3.342695
4	-0.031517	3.347719
5	-0.386798	3.364402
6	-0.052869	3.369406
7	-0.742366	3.374711
8	-0.024662	3.380047
9	-0.389671	3.385334
4	-0.017574	3.390352
5	-0.389836	3.406891
6	-0.028551	3.411903
7	-0.746238	3.417240
8	-0.011294	3.422553
9	-0.392614	3.427561
4	-0.005956	3.432874
5	-0.392857	3.449457
6	-0.006135	3.454477
7	-0.753682	3.459805
8	0.001485	3.464846
9	-0.395546	3.470166
4	0.005972	3.475459
5	-0.395851	3.491997
6	0.016499	3.497002
7	-0.758600	3.502327
8	0.013275	3.507627
9	-0.397716	3.512916
4	0.018198	3.517904
5	-0.397902	3.534483
6	0.040753	3.539543
7	-0.761078	3.544868
8	0.024560	3.550196
9	-0.399923	3.555225
4	0.032101	3.560574
5	-0.398998	3.577164
6	0.065079	3.582165
7	-0.763457	3.587465
8	0.038936	3.592774
9	-0.401189	3.597778
4	0.044398	3.603090
5	-0.400663	3.619669
6	0.087564	3.624677
7	-0.767446	3.629978
8	0.051322	3.635282
9	-0.402410	3.640603
4	0.056758	3.645639
5	-0.401690	3.662178
6	0.111322	3.667162
7	-0.767956	3.672466
8	0.063610	3.677807
9	-0.402966	3.682811
4	0.068634	3.688076
5	-0.402086	3.704663
6	0.135052	3.709671
7	-0.768380	3.714972
8	0.074980	3.720288
9	-0.403354	3.725581
4	0.082977	3.730582
5	-0.401816	3.747125
6	0.160000	3.752137
7	-0.767174	3.757462
8	0.089335	3.762810
9	-0.403152	3.767846
4	0.095305	3.773167
5	-0.401862	3.789621
6	0.182893	3.794893
7	-0.769115	3.800154
8	0.101831	3.805427
9	-0.403035	3.810407
4	0.107534	3.815672
5	-0.401015	3.832139
6	0.205512	3.837415
7	-0.765891	3.842676
8	0.113854	3.847944
9	-0.401881	3.852929
4	0.120039	3.858210
5	-0.399840	3.874589
6	0.231240	3.879865
7	-0.763717	3.885133
8	0.125458	3.890414
9	-0.400288	3.895665
4	0.133846	3.900951
5	-0.398040	3.917466
6	0.255246	3.922478
7	-0.759821	3.927819
8	0.139914	3.933171
9	-0.398715	3.938156
4	0.146022	3.943420
5	-0.396824	3.959811
6	0.276990	3.965064
7	-0.757914	3.970368
8	0.151982	3.975649
9	-0.396824	3.980945
4	0.158403	3.986218
5	-0.394077	4.002645
6	0.300200	4.007937
7	-0.752034	4.013214
8	0.163515	4.018486
9	-0.394294	4.023743
4	0.171309	4.029024
5	-0.391588	4.045486
6	0.325098	4.050778
7	-0.746598	4.056063
8	0.175014	4.061043
9	-0.391262	4.066337
4	0.184233	4.071664
5	-0.388155	4.088212
6	0.348551	4.093216
7	-0.740619	4.098520
8	0.189431	4.103841
9	-0.388327	4.108857
4	0.195594	4.114182
5	-0.385478	4.130724
6	0.369809	4.135717
7	-0.733130	4.141045
8	0.201047	4.146358
9	-0.384894	4.151362
4	0.207596	4.156654
5	-0.380914	4.173197
6	0.392361	4.178213
7	-0.725727	4.183526
8	0.211971	4.188834
9	-0.380385	4.193834
4	0.220401	4.199143
5	-0.376942	4.215666
6	0.417743	4.220670
7	-0.717943	4.225971
8	0.223215	4.231275
9	-0.376117	4.236619
4	0.232539	4.241620
5	-0.372264	4.258202
6	0.439196	4.263202
7	-0.709655	4.268495
8	0.237508	4.273815
9	-0.371893	4.278832
4	0.243654	4.284132
5	-0.368033	4.300683
6	0.459159	4.305700
7	-0.700402	4.310988
8	0.248392	4.316306
9	-0.366993	4.321306
4	0.255189	4.326586
5	-0.362060	4.343133
6	0.481377	4.348397
7	-0.688570	4.353366
8	0.258613	4.358646
9	-0.360859	4.363927
4	0.267248	4.369202
5	-0.356760	4.385662
6	0.505068	4.390942
7	-0.678389	4.396195
8	0.269740	4.401179
9	-0.355184	4.406432
4	0.278695	4.411684
5	-0.350919	4.428299
6	0.525248	4.433312
7	-0.667937	4.438580
8	0.282729	4.443848
9	-0.349829	4.449141
4	0.289395	4.454433
5	-0.345311	4.470876
6	0.544596	4.476161
7	-0.654442	4.481149
8	0.293078	4.486458
9	-0.343490	4.491762
4	0.300207	4.497042
5	-0.337844	4.513486
6	0.564575	4.518782
7	-0.641709	4.524058
8	0.302684	4.529043
9	-0.335827	4.534299
4	0.311797	4.539564
5	-0.331256	4.555987
6	0.587676	4.561291
7	-0.629010	4.566568
8	0.313082	4.571580
9	-0.328829	4.576881
4	0.322352	4.582193
5	-0.324583	4.598632
6	0.606403	4.603625
7	-0.615945	4.608925
8	0.325401	4.614225
9	-0.322771	4.619490
4	0.332232	4.624782
5	-0.317133	4.641225
6	0.625346	4.646509
7	-0.599291	4.651790
8	0.335164	4.656774
9	-0.315309	4.662034
4	0.342295	4.667299
5	-0.308807	4.683688
6	0.643356	4.688951
7	-0.584004	4.694211
8	0.343728	4.699488
9	-0.305841	4.704772
4	0.353282	4.709809
5	-0.301161	4.726523
6	0.663462	4.731500
7	-0.569284	4.736780
8	0.354064	4.742040
9	-0.298102	4.747325
4	0.362744	4.752602
5	-0.293307	4.769125
6	0.681970	4.774149
7	-0.555999	4.779457
8	0.364866	4.784795
9	-0.290716	4.789798
4	0.371494	4.795103
5	-0.284231	4.811674
6	0.698953	4.816710
7	-0.536165	4.822047
8	0.373583	4.827088
9	-0.282185	4.832412
4	0.380743	4.837761
5	-0.274983	4.854319
6	0.716126	4.859324
7	-0.519009	4.864629
8	0.381281	4.869905
9	-0.271497	4.875178
4	0.390525	4.880466
5	-0.266321	4.896925
6	0.734060	4.902205
7	-0.502820	4.907194
8	0.391352	4.912462
9	-0.262764	4.917771
4	0.399094	4.923088
5	-0.257926	4.939547
6	0.749908	4.944811
7	-0.487208	4.949799
8	0.400145	4.955080
9	-0.254674	4.960340
4	0.407443	4.965621
5	-0.247240	4.982051
6	0.765588	4.987336
7	-0.465305	4.992625
8	0.408440	4.997901
9	-0.244768	5.002881
4	0.415468	5.008138
5	-0.237358	5.024529
6	0.780957	5.029786
7	-0.446694	5.035130
8	0.415425	5.040190
9	-0.233512	5.045523
4	0.424368	5.050803
5	-0.227916	5.067226
6	0.796533	5.072490
7	-0.428395	5.077483
8	0.424638	5.082759
9	-0.223877	5.088040
4	0.431719	5.093332
5	-0.218723	5.109751
6	0.810590	5.115028
7	-0.410922	5.120304
8	0.431941	5.125568
9	-0.214696	5.130537
4	0.438972	5.135843
5	-0.206702	5.152268
6	0.824518	5.157521
7	-0.387766	5.162782
8	0.438955	5.168070
9	-0.203810	5.173379
4	0.445967	5.178362
5	-0.196419	5.195110
6	0.837858	5.200099
7	-0.368455	5.205419
8	0.444911	5.210739
9	-0.192006	5.215744
4	0.453434	5.221036
5	-0.185995	5.237583
6	0.850485	5.242627
7	-0.348470	5.247920
8	0.452929	5.253224
9	-0.181422	5.258492
4	0.459733	5.263481
5	-0.176313	5.279939
6	0.863102	5.285236
7	-0.328863	5.290537
8	0.459216	5.295497
9	-0.171523	5.300797
4	0.466125	5.306078
5	-0.163474	5.322657
6	0.874334	5.327661
7	-0.304306	5.332950
8	0.465267	5.338258
9	-0.159872	5.343259
4	0.471923	5.348504
5	-0.152335	5.364938
6	0.885594	5.370238
7	-0.283823	5.375499
8	0.470283	5.380788
9	-0.147295	5.386088
4	0.478084	5.391341
5	-0.141215	5.407832
6	0.896130	5.412828
7	-0.263217	5.418088
8	0.476840	5.423362
9	-0.136819	5.428622
4	0.483458	5.433910
5	-0.131097	5.450386
6	0.906315	5.455665
7	-0.240190	5.460921
8	0.481689	5.465902
9	-0.125659	5.471168
4	0.488801	5.476436
5	-0.117586	5.492887
6	0.916262	5.498227
7	-0.216465	5.503231
8	0.486562	5.508524
9	-0.112855	5.513793
4	0.493379	5.519077
5	-0.106266	5.535472
6	0.925594	5.540760
7	-0.194106	5.546024
8	0.490892	5.551005
9	-0.100594	5.556278
4	0.498037	5.561546
5	-0.094521	5.577984
6	0.933502	5.583326
7	-0.172088	5.588353
8	0.496197	5.593682
9	-0.089612	5.599047
4	0.502401	5.604040
5	-0.083277	5.620590
6	0.941046	5.625899
7	-0.148094	5.630887
8	0.499931	5.636204
9	-0.077925	5.641512
4	0.506425	5.646824
5	-0.069382	5.663063
6	0.949202	5.668388
7	-0.124080	5.673721
8	0.503345	5.678729
9	-0.064216	5.684041
4	0.509668	5.689346
5	-0.057740	5.705869
6	0.954871	5.710877
7	-0.102186	5.716178
8	0.506663	5.721482
9	-0.051999	5.726498
4	0.513201	5.731811
5	-0.046093	5.748169
6	0.961526	5.753502
7	-0.079629	5.758850
8	0.510335	5.763898
9	-0.040600	5.769231
4	0.516245	5.774523
5	-0.033922	5.790746
6	0.967174	5.796058
7	-0.054190	5.801368
8	0.513134	5.806375
9	-0.028613	5.811680
4	0.519140	5.816985
5	-0.019889	5.833523
6	0.972090	5.838564
7	-0.029495	5.843869
8	0.515137	5.849177
9	-0.014079	5.854497
4	0.521033	5.859506
5	-0.008039	5.875988
6	0.976031	5.881305
7	-0.008001	5.886605
8	0.517624	5.891642
9	-0.001845	5.897002
4	0.523462	5.902034
5	0.004003	5.918340
6	0.980053	5.923653
7	0.015910	5.928945
8	0.519774	5.934254
9	0.009673	5.939250
4	0.525174	5.944569
5	0.016656	5.960890
6	0.983019	5.966238
7	0.042043	5.971531
8	0.521338	5.976847
9	0.022247	5.981871
4	0.527032	5.987160
5	0.030341	6.003659
6	0.985911	6.008647
7	0.066097	6.013948
8	0.522194	6.019272
9	0.036879	6.024613
4	0.527520	6.029613
5	0.042663	6.046107
6	0.987208	6.051412
7	0.088689	6.056476
8	0.523479	6.061837
9	0.048728	6.066861
4	0.528617	6.072166
5	0.054677	6.088685
6	0.989127	6.093702
7	0.112345	6.099033
8	0.524340	6.104327
9	0.060418	6.109635
4	0.529254	6.114639
5	0.067458	6.131166
6	0.990482	6.136450
7	0.139396	6.141751
8	0.524631	6.146759
9	0.072775	6.152060
4	0.529933	6.157381
5	0.081315	6.173927
6	0.990958	6.178963
7	0.162978	6.184284
8	0.524507	6.189605
9	0.088053	6.194609
4	0.528925	6.199950
5	0.093005	6.216271
6	0.990033	6.221553
7	0.186665	6.226820
8	0.524478	6.232102
9	0.100293	6.237394
4	0.529046	6.242678
5	0.105271	6.259085
6	0.989688	6.264382
7	0.208499	6.269654
8	0.523982	6.274635
9	0.111580	6.279916
4	0.528646	6.285200
5	0.119205	6.301687
6	0.988999	6.306980
7	0.237992	6.312264
8	0.523465	6.317228
9	0.124087	6.322464
4	0.527847	6.327729
5	0.131829	6.344204
6	0.985906	6.349488
7	0.260377	6.354769
8	0.521698	6.359754
9	0.139210	6.365022
4	0.525947	6.370302
5	0.144053	6.386774
6	0.983544	6.392081
7	0.283613	6.397086
8	0.520704	6.402422
9	0.151377	6.407746
4	0.524604	6.412731
5	0.155978	6.429438
6	0.980628	6.434703
7	0.305724	6.439991
8	0.518870	6.445280
9	0.162296	6.450260
4	0.522964	6.455561
5	0.169940	6.472003
6	0.978389	6.477268
7	0.333464	6.482537
8	0.517237	6.487813
9	0.175116	6.493095
4	0.520756	6.498363
5	0.182335	6.514797
6	0.972297	6.520082
7	0.357132	6.525139
8	0.514372	6.530455
9	0.189590	6.535767
4	0.517781	6.540784
5	0.194566	6.557307
6	0.968325	6.562591
7	0.379853	6.567891
8	0.511880	6.572888
9	0.201633	6.578164
4	0.515509	6.583433
5	0.205770	6.599892
6	0.963745	6.605201
7	0.402231	6.610237
8	0.509141	6.615546
9	0.212238	6.620854
4	0.512824	6.625858
5	0.219679	6.642629
6	0.958321	6.647609
7	0.429824	6.652918
8	0.506315	6.658203
9	0.225658	6.663454
4	0.508950	6.668716
5	0.231950	6.685130
6	0.949378	6.690462
7	0.452266	6.695471
8	0.502696	6.700752
9	0.238979	6.706020
4	0.505364	6.711320
5	0.243642	6.727732
6	0.943783	6.733032
7	0.475793	6.738305
8	0.498443	6.743613
9	0.250237	6.748581
4	0.501814	6.753885
5	0.254548	6.770340
6	0.937302	6.775645
7	0.498097	6.780929
8	0.494897	6.785910
9	0.261464	6.791186
4	0.498188	6.796463
5	0.268457	6.812870
6	0.931192	6.818154
7	0.523341	6.823415
8	0.490916	6.828688
9	0.275090	6.833948
4	0.492432	6.839200
5	0.279856	6.855727
6	0.919562	6.860716
7	0.545724	6.866036
8	0.486410	6.871348
9	0.287025	6.876365
4	0.488095	6.881637
5	0.291534	6.898044
6	0.911570	6.903313
7	0.566309	6.908589
8	0.480921	6.913858
9	0.297880	6.919114
4	0.483565	6.924407
5	0.302680	6.940851
6	0.903030	6.946163
7	0.591371	6.951419
8	0.476141	6.956400
9	0.309048	6.961704
4	0.479272	6.966993
5	0.315440	6.983408
6	0.893762	6.988692
7	0.613856	6.993973
8	0.471070	6.999253
9	0.322204	7.004217
4	0.472131	7.009502
5	0.326622	7.025965
6	0.881336	7.031273
7	0.634675	7.036546
8	0.466075	7.041546
9	0.333276	7.046862
4	0.466793	7.052171
5	0.337658	7.068678
6	0.870877	7.073695
7	0.655511	7.078991
8	0.459154	7.084260
9	0.343511	7.089532
4	0.461419	7.094801
5	0.348983	7.111284
6	0.860861	7.116572
7	0.678873	7.121556
8	0.453658	7.126829
9	0.354426	7.132101
4	0.455842	7.137378
5	0.360613	7.153813
6	0.849009	7.159081
7	0.699728	7.164406
8	0.447381	7.169390
9	0.367403	7.174710
4	0.447426	7.180051
5	0.371280	7.196582
6	0.834918	7.201606
7	0.720077	7.206931
8	0.441163	7.212235
9	0.377779	7.217279
4	0.441284	7.222607
5	0.381522	7.239131
6	0.822411	7.244126
7	0.738983	7.249435
8	0.433488	7.254772
9	0.387323	7.260040
4	0.434735	7.265008
5	0.392678	7.281724
6	0.811236	7.286731
7	0.762954	7.292020
8	0.427094	7.297300
9	0.397766	7.302301
4	0.428426	7.307570
5	0.403452	7.324013
6	0.796404	7.329305
7	0.782688	7.334570
8	0.419664	7.339859
9	0.410264	7.345110
4	0.418804	7.350130
5	0.413358	7.366874
6	0.781026	7.371837
7	0.802021	7.377118
8	0.412157	7.382378
9	0.419848	7.387687
4	0.412057	7.392695
5	0.422909	7.409190
6	0.767315	7.414475
7	0.818899	7.419771
8	0.403786	7.425060
9	0.428579	7.430040
4	0.404763	7.435337
5	0.433667	7.451763
6	0.754273	7.457007
7	0.841384	7.462276
8	0.396514	7.467593
9	0.438464	7.472873
4	0.397120	7.477877
5	0.443730	7.494328
6	0.736902	7.499633
7	0.859752	7.504918
8	0.388515	7.510205
9	0.449989	7.515165
4	0.386922	7.520446
5	0.452933	7.536885
6	0.719910	7.542206
7	0.876692	7.547221
8	0.379906	7.552554
9	0.459464	7.557859
4	0.379021	7.563164
5	0.461931	7.579362
6	0.705578	7.584663
7	0.892577	7.589998
8	0.371258	7.595038
9	0.467303	7.600400
4	0.370634	7.605424
5	0.471993	7.622019
6	0.689821	7.627019
7	0.914941	7.632335
8	0.363071	7.637644
9	0.476418	7.642941
4	0.362411	7.647937
5	0.481029	7.664448
6	0.671251	7.669744
7	0.931688	7.674993
8	0.354030	7.679977
9	0.487263	7.685254
4	0.351231	7.690538
5	0.489550	7.706949
6	0.653401	7.712281
7	0.947933	7.717274
8	0.344663	7.722563
9	0.495534	7.727839
4	0.342839	7.733117
5	0.497816	7.749523
6	0.636721	7.754787
7	0.963094	7.760064
8	0.334885	7.765364
9	0.502985	7.770645
4	0.334086	7.775905
5	0.507355	7.792368
6	0.620423	7.797648
7	0.981851	7.802653
8	0.326259	7.807942
9	0.511828	7.813242
4	0.324080	7.818255
5	0.515368	7.834769
6	0.599067	7.840066
7	0.997195	7.845355
8	0.316362	7.850351
9	0.520821	7.855616
4	0.312753	7.860876
5	0.523222	7.877330
6	0.580557	7.882606
7	1.011911	7.887872
8	0.305703	7.892892
9	0.528994	7.898180
4	0.303500	7.903477
5	0.530310	7.919932
6	0.563576	7.925217
7	1.026409	7.930477
8	0.296159	7.935733
9	0.535615	7.940717
4	0.294201	7.945987
5	0.539093	7.962421
